"","surveillance_area","region","year","season","wk_start","wk_end","year_wk_num","rate","weeklyrate","age","age_label","sea_label","sea_description","mmwrid","week","time","time_index","season_week"
"1013","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-18,2015-10-24,42,0.2,0,4,"50-64 yr","2015-16","Season 2015-16",2808,42,2015-10-17 20:00:00,16725,12
"1014","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-25,2015-10-31,43,0.3,0.1,4,"50-64 yr","2015-16","Season 2015-16",2809,43,2015-10-24 20:00:00,16732,13
"1015","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-01,2015-11-07,44,0.4,0.1,4,"50-64 yr","2015-16","Season 2015-16",2810,44,2015-10-31 20:00:00,16739,14
"1016","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-08,2015-11-14,45,0.4,0,4,"50-64 yr","2015-16","Season 2015-16",2811,45,2015-11-07 19:00:00,16746,15
"1017","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-15,2015-11-21,46,0.5,0.1,4,"50-64 yr","2015-16","Season 2015-16",2812,46,2015-11-14 19:00:00,16753,16
"1018","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-22,2015-11-28,47,0.6,0.1,4,"50-64 yr","2015-16","Season 2015-16",2813,47,2015-11-21 19:00:00,16760,17
"1019","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-29,2015-12-05,48,0.7,0.1,4,"50-64 yr","2015-16","Season 2015-16",2814,48,2015-11-28 19:00:00,16767,18
"1020","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-06,2015-12-12,49,0.9,0.2,4,"50-64 yr","2015-16","Season 2015-16",2815,49,2015-12-05 19:00:00,16774,19
"1021","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-13,2015-12-19,50,1.1,0.1,4,"50-64 yr","2015-16","Season 2015-16",2816,50,2015-12-12 19:00:00,16781,20
"1022","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-20,2015-12-26,51,1.2,0.1,4,"50-64 yr","2015-16","Season 2015-16",2817,51,2015-12-19 19:00:00,16788,21
"1023","FluSurv-NET","Entire Network",2015,"2015/2016",2015-12-27,2016-01-02,52,1.5,0.3,4,"50-64 yr","2015-16","Season 2015-16",2818,52,2015-12-26 19:00:00,16795,22
"1024","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-03,2016-01-09,1,1.9,0.4,4,"50-64 yr","2015-16","Season 2015-16",2819,1,2016-01-02 19:00:00,16802,23
"1025","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-10,2016-01-16,2,2.3,0.4,4,"50-64 yr","2015-16","Season 2015-16",2820,2,2016-01-09 19:00:00,16809,24
"1026","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-17,2016-01-23,3,2.8,0.5,4,"50-64 yr","2015-16","Season 2015-16",2821,3,2016-01-16 19:00:00,16816,25
"1027","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-24,2016-01-30,4,3.6,0.8,4,"50-64 yr","2015-16","Season 2015-16",2822,4,2016-01-23 19:00:00,16823,26
"1028","FluSurv-NET","Entire Network",2016,"2015/2016",2016-01-31,2016-02-06,5,4.9,1.3,4,"50-64 yr","2015-16","Season 2015-16",2823,5,2016-01-30 19:00:00,16830,27
"1029","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-07,2016-02-13,6,6.4,1.5,4,"50-64 yr","2015-16","Season 2015-16",2824,6,2016-02-06 19:00:00,16837,28
"1030","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-14,2016-02-20,7,9.5,3.1,4,"50-64 yr","2015-16","Season 2015-16",2825,7,2016-02-13 19:00:00,16844,29
"1031","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-21,2016-02-27,8,13.5,4,4,"50-64 yr","2015-16","Season 2015-16",2826,8,2016-02-20 19:00:00,16851,30
"1032","FluSurv-NET","Entire Network",2016,"2015/2016",2016-02-28,2016-03-05,9,18.6,5.1,4,"50-64 yr","2015-16","Season 2015-16",2827,9,2016-02-27 19:00:00,16858,31
"1033","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-06,2016-03-12,10,25.1,6.4,4,"50-64 yr","2015-16","Season 2015-16",2828,10,2016-03-05 19:00:00,16865,32
"1034","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-13,2016-03-19,11,29.9,4.8,4,"50-64 yr","2015-16","Season 2015-16",2829,11,2016-03-12 19:00:00,16872,33
"1035","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-20,2016-03-26,12,34.4,4.4,4,"50-64 yr","2015-16","Season 2015-16",2830,12,2016-03-19 20:00:00,16879,34
"1036","FluSurv-NET","Entire Network",2016,"2015/2016",2016-03-27,2016-04-02,13,38,3.6,4,"50-64 yr","2015-16","Season 2015-16",2831,13,2016-03-26 20:00:00,16886,35
"1037","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-03,2016-04-09,14,40.5,2.5,4,"50-64 yr","2015-16","Season 2015-16",2832,14,2016-04-02 20:00:00,16893,36
"1038","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-10,2016-04-16,15,42.7,2.2,4,"50-64 yr","2015-16","Season 2015-16",2833,15,2016-04-09 20:00:00,16900,37
"1039","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-17,2016-04-23,16,44.2,1.4,4,"50-64 yr","2015-16","Season 2015-16",2834,16,2016-04-16 20:00:00,16907,38
"1040","FluSurv-NET","Entire Network",2016,"2015/2016",2016-04-24,2016-04-30,17,45.2,1,4,"50-64 yr","2015-16","Season 2015-16",2835,17,2016-04-23 20:00:00,16914,39
"1041","FluSurv-NET","Entire Network",2009,"2009/2010",2009-08-30,2009-09-05,35,0.5,0.5,1,"0-4 yr","2009-10","Season 2009-10",2488,35,2009-08-29 20:00:00,14485,5
"1042","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-06,2009-09-12,36,2.5,2,1,"0-4 yr","2009-10","Season 2009-10",2489,36,2009-09-05 20:00:00,14492,6
"1043","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-13,2009-09-19,37,4.6,2,1,"0-4 yr","2009-10","Season 2009-10",2490,37,2009-09-12 20:00:00,14499,7
"1044","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-20,2009-09-26,38,6.7,2.1,1,"0-4 yr","2009-10","Season 2009-10",2491,38,2009-09-19 20:00:00,14506,8
"1045","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-27,2009-10-03,39,10.9,4.3,1,"0-4 yr","2009-10","Season 2009-10",2492,39,2009-09-26 20:00:00,14513,9
"1046","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-04,2009-10-10,40,18.1,7.2,1,"0-4 yr","2009-10","Season 2009-10",2493,40,2009-10-03 20:00:00,14520,10
"1047","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-11,2009-10-17,41,28.3,10.2,1,"0-4 yr","2009-10","Season 2009-10",2494,41,2009-10-10 20:00:00,14527,11
"1048","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-18,2009-10-24,42,39.1,10.8,1,"0-4 yr","2009-10","Season 2009-10",2495,42,2009-10-17 20:00:00,14534,12
"1049","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-25,2009-10-31,43,47.3,8.2,1,"0-4 yr","2009-10","Season 2009-10",2496,43,2009-10-24 20:00:00,14541,13
"1050","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-01,2009-11-07,44,53.3,6,1,"0-4 yr","2009-10","Season 2009-10",2497,44,2009-10-31 20:00:00,14548,14
"1051","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-08,2009-11-14,45,57.5,4.2,1,"0-4 yr","2009-10","Season 2009-10",2498,45,2009-11-07 19:00:00,14555,15
"1052","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-15,2009-11-21,46,60.1,2.6,1,"0-4 yr","2009-10","Season 2009-10",2499,46,2009-11-14 19:00:00,14562,16
"1053","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-22,2009-11-28,47,61.6,1.5,1,"0-4 yr","2009-10","Season 2009-10",2500,47,2009-11-21 19:00:00,14569,17
"1054","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-29,2009-12-05,48,62.9,1.3,1,"0-4 yr","2009-10","Season 2009-10",2501,48,2009-11-28 19:00:00,14576,18
"1055","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-06,2009-12-12,49,64.1,1.3,1,"0-4 yr","2009-10","Season 2009-10",2502,49,2009-12-05 19:00:00,14583,19
"1056","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-13,2009-12-19,50,65.1,1,1,"0-4 yr","2009-10","Season 2009-10",2503,50,2009-12-12 19:00:00,14590,20
"1057","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-20,2009-12-26,51,66.3,1.2,1,"0-4 yr","2009-10","Season 2009-10",2504,51,2009-12-19 19:00:00,14597,21
"1058","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-27,2010-01-02,52,67.4,1.1,1,"0-4 yr","2009-10","Season 2009-10",2505,52,2009-12-26 19:00:00,14604,22
"1059","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-03,2010-01-09,1,68.4,1,1,"0-4 yr","2009-10","Season 2009-10",2506,1,2010-01-02 19:00:00,14611,23
"1060","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-10,2010-01-16,2,69,0.6,1,"0-4 yr","2009-10","Season 2009-10",2507,2,2010-01-09 19:00:00,14618,24
"1061","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-17,2010-01-23,3,70.3,1.3,1,"0-4 yr","2009-10","Season 2009-10",2508,3,2010-01-16 19:00:00,14625,25
"1062","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-24,2010-01-30,4,71.3,1,1,"0-4 yr","2009-10","Season 2009-10",2509,4,2010-01-23 19:00:00,14632,26
"1063","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-31,2010-02-06,5,72.4,1.1,1,"0-4 yr","2009-10","Season 2009-10",2510,5,2010-01-30 19:00:00,14639,27
"1064","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-07,2010-02-13,6,73,0.6,1,"0-4 yr","2009-10","Season 2009-10",2511,6,2010-02-06 19:00:00,14646,28
"1065","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-14,2010-02-20,7,73.7,0.6,1,"0-4 yr","2009-10","Season 2009-10",2512,7,2010-02-13 19:00:00,14653,29
"1066","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-21,2010-02-27,8,74.2,0.5,1,"0-4 yr","2009-10","Season 2009-10",2513,8,2010-02-20 19:00:00,14660,30
"1067","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-28,2010-03-06,9,74.7,0.5,1,"0-4 yr","2009-10","Season 2009-10",2514,9,2010-02-27 19:00:00,14667,31
"1068","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-07,2010-03-13,10,75.1,0.4,1,"0-4 yr","2009-10","Season 2009-10",2515,10,2010-03-06 19:00:00,14674,32
"1069","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-14,2010-03-20,11,75.5,0.4,1,"0-4 yr","2009-10","Season 2009-10",2516,11,2010-03-13 19:00:00,14681,33
"1070","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-21,2010-03-27,12,75.8,0.3,1,"0-4 yr","2009-10","Season 2009-10",2517,12,2010-03-20 20:00:00,14688,34
"1071","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-28,2010-04-03,13,76.1,0.3,1,"0-4 yr","2009-10","Season 2009-10",2518,13,2010-03-27 20:00:00,14695,35
"1072","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-04,2010-04-10,14,76.5,0.4,1,"0-4 yr","2009-10","Season 2009-10",2519,14,2010-04-03 20:00:00,14702,36
"1073","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-11,2010-04-17,15,76.8,0.3,1,"0-4 yr","2009-10","Season 2009-10",2520,15,2010-04-10 20:00:00,14709,37
"1074","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-18,2010-04-24,16,77.2,0.4,1,"0-4 yr","2009-10","Season 2009-10",2521,16,2010-04-17 20:00:00,14716,38
"1075","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-25,2010-05-01,17,77.4,0.2,1,"0-4 yr","2009-10","Season 2009-10",2522,17,2010-04-24 20:00:00,14723,39
"1076","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-02,2011-10-08,40,0,0,3,"18-49 yr","2011-12","Season 2011-12",2597,40,2011-10-01 20:00:00,15248,10
"1077","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-09,2011-10-15,41,0,0,3,"18-49 yr","2011-12","Season 2011-12",2598,41,2011-10-08 20:00:00,15255,11
"1078","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-16,2011-10-22,42,0,0,3,"18-49 yr","2011-12","Season 2011-12",2599,42,2011-10-15 20:00:00,15262,12
"1079","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-23,2011-10-29,43,0,0,3,"18-49 yr","2011-12","Season 2011-12",2600,43,2011-10-22 20:00:00,15269,13
"1080","FluSurv-NET","Entire Network",2011,"2011/2012",2011-10-30,2011-11-05,44,0.1,0,3,"18-49 yr","2011-12","Season 2011-12",2601,44,2011-10-29 20:00:00,15276,14
"1081","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-06,2011-11-12,45,0.1,0,3,"18-49 yr","2011-12","Season 2011-12",2602,45,2011-11-05 20:00:00,15283,15
"1082","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-13,2011-11-19,46,0.1,0,3,"18-49 yr","2011-12","Season 2011-12",2603,46,2011-11-12 19:00:00,15290,16
"1083","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-20,2011-11-26,47,0.1,0,3,"18-49 yr","2011-12","Season 2011-12",2604,47,2011-11-19 19:00:00,15297,17
"1084","FluSurv-NET","Entire Network",2011,"2011/2012",2011-11-27,2011-12-03,48,0.1,0,3,"18-49 yr","2011-12","Season 2011-12",2605,48,2011-11-26 19:00:00,15304,18
"1085","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-04,2011-12-10,49,0.1,0,3,"18-49 yr","2011-12","Season 2011-12",2606,49,2011-12-03 19:00:00,15311,19
"1086","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-11,2011-12-17,50,0.2,0,3,"18-49 yr","2011-12","Season 2011-12",2607,50,2011-12-10 19:00:00,15318,20
"1087","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-18,2011-12-24,51,0.2,0.1,3,"18-49 yr","2011-12","Season 2011-12",2608,51,2011-12-17 19:00:00,15325,21
"1088","FluSurv-NET","Entire Network",2011,"2011/2012",2011-12-25,2011-12-31,52,0.3,0.1,3,"18-49 yr","2011-12","Season 2011-12",2609,52,2011-12-24 19:00:00,15332,22
"1089","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-01,2012-01-07,1,0.3,0,3,"18-49 yr","2011-12","Season 2011-12",2610,1,2011-12-31 19:00:00,15339,23
"1090","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-08,2012-01-14,2,0.3,0,3,"18-49 yr","2011-12","Season 2011-12",2611,2,2012-01-07 19:00:00,15346,24
"1091","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-15,2012-01-21,3,0.4,0,3,"18-49 yr","2011-12","Season 2011-12",2612,3,2012-01-14 19:00:00,15353,25
"1092","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-22,2012-01-28,4,0.4,0,3,"18-49 yr","2011-12","Season 2011-12",2613,4,2012-01-21 19:00:00,15360,26
"1093","FluSurv-NET","Entire Network",2012,"2011/2012",2012-01-29,2012-02-04,5,0.5,0.1,3,"18-49 yr","2011-12","Season 2011-12",2614,5,2012-01-28 19:00:00,15367,27
"1094","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-05,2012-02-11,6,0.5,0.1,3,"18-49 yr","2011-12","Season 2011-12",2615,6,2012-02-04 19:00:00,15374,28
"1095","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-12,2012-02-18,7,0.7,0.2,3,"18-49 yr","2011-12","Season 2011-12",2616,7,2012-02-11 19:00:00,15381,29
"1096","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-19,2012-02-25,8,0.9,0.2,3,"18-49 yr","2011-12","Season 2011-12",2617,8,2012-02-18 19:00:00,15388,30
"1097","FluSurv-NET","Entire Network",2012,"2011/2012",2012-02-26,2012-03-03,9,1.1,0.2,3,"18-49 yr","2011-12","Season 2011-12",2618,9,2012-02-25 19:00:00,15395,31
"1098","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-04,2012-03-10,10,1.5,0.3,3,"18-49 yr","2011-12","Season 2011-12",2619,10,2012-03-03 19:00:00,15402,32
"1099","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-11,2012-03-17,11,2.1,0.6,3,"18-49 yr","2011-12","Season 2011-12",2620,11,2012-03-10 19:00:00,15409,33
"1100","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-18,2012-03-24,12,2.6,0.6,3,"18-49 yr","2011-12","Season 2011-12",2621,12,2012-03-17 20:00:00,15416,34
"1101","FluSurv-NET","Entire Network",2012,"2011/2012",2012-03-25,2012-03-31,13,3,0.4,3,"18-49 yr","2011-12","Season 2011-12",2622,13,2012-03-24 20:00:00,15423,35
"1102","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-01,2012-04-07,14,3.4,0.4,3,"18-49 yr","2011-12","Season 2011-12",2623,14,2012-03-31 20:00:00,15430,36
"1103","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-08,2012-04-14,15,3.7,0.3,3,"18-49 yr","2011-12","Season 2011-12",2624,15,2012-04-07 20:00:00,15437,37
"1104","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-15,2012-04-21,16,3.9,0.2,3,"18-49 yr","2011-12","Season 2011-12",2625,16,2012-04-14 20:00:00,15444,38
"1105","FluSurv-NET","Entire Network",2012,"2011/2012",2012-04-22,2012-04-28,17,4.1,0.2,3,"18-49 yr","2011-12","Season 2011-12",2626,17,2012-04-21 20:00:00,15451,39
"1106","FluSurv-NET","Entire Network",2009,"2009/2010",2009-08-30,2009-09-05,35,0.3,0.3,6,"Overall","2009-10","Season 2009-10",2488,35,2009-08-29 20:00:00,14485,5
"1107","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-06,2009-09-12,36,1.2,0.8,6,"Overall","2009-10","Season 2009-10",2489,36,2009-09-05 20:00:00,14492,6
"1108","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-13,2009-09-19,37,2,0.8,6,"Overall","2009-10","Season 2009-10",2490,37,2009-09-12 20:00:00,14499,7
"1109","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-20,2009-09-26,38,3,1,6,"Overall","2009-10","Season 2009-10",2491,38,2009-09-19 20:00:00,14506,8
"1110","FluSurv-NET","Entire Network",2009,"2009/2010",2009-09-27,2009-10-03,39,4.6,1.6,6,"Overall","2009-10","Season 2009-10",2492,39,2009-09-26 20:00:00,14513,9
"1111","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-04,2009-10-10,40,7.4,2.8,6,"Overall","2009-10","Season 2009-10",2493,40,2009-10-03 20:00:00,14520,10
"1112","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-11,2009-10-17,41,11.2,3.8,6,"Overall","2009-10","Season 2009-10",2494,41,2009-10-10 20:00:00,14527,11
"1113","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-18,2009-10-24,42,15.2,4,6,"Overall","2009-10","Season 2009-10",2495,42,2009-10-17 20:00:00,14534,12
"1114","FluSurv-NET","Entire Network",2009,"2009/2010",2009-10-25,2009-10-31,43,18.7,3.5,6,"Overall","2009-10","Season 2009-10",2496,43,2009-10-24 20:00:00,14541,13
"1115","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-01,2009-11-07,44,21.3,2.7,6,"Overall","2009-10","Season 2009-10",2497,44,2009-10-31 20:00:00,14548,14
"1116","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-08,2009-11-14,45,23.1,1.8,6,"Overall","2009-10","Season 2009-10",2498,45,2009-11-07 19:00:00,14555,15
"1117","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-15,2009-11-21,46,24.4,1.3,6,"Overall","2009-10","Season 2009-10",2499,46,2009-11-14 19:00:00,14562,16
"1118","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-22,2009-11-28,47,25.2,0.8,6,"Overall","2009-10","Season 2009-10",2500,47,2009-11-21 19:00:00,14569,17
"1119","FluSurv-NET","Entire Network",2009,"2009/2010",2009-11-29,2009-12-05,48,25.7,0.5,6,"Overall","2009-10","Season 2009-10",2501,48,2009-11-28 19:00:00,14576,18
"1120","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-06,2009-12-12,49,26,0.4,6,"Overall","2009-10","Season 2009-10",2502,49,2009-12-05 19:00:00,14583,19
"1121","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-13,2009-12-19,50,26.3,0.3,6,"Overall","2009-10","Season 2009-10",2503,50,2009-12-12 19:00:00,14590,20
"1122","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-20,2009-12-26,51,26.6,0.3,6,"Overall","2009-10","Season 2009-10",2504,51,2009-12-19 19:00:00,14597,21
"1123","FluSurv-NET","Entire Network",2009,"2009/2010",2009-12-27,2010-01-02,52,26.9,0.3,6,"Overall","2009-10","Season 2009-10",2505,52,2009-12-26 19:00:00,14604,22
"1124","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-03,2010-01-09,1,27.1,0.2,6,"Overall","2009-10","Season 2009-10",2506,1,2010-01-02 19:00:00,14611,23
"1125","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-10,2010-01-16,2,27.3,0.2,6,"Overall","2009-10","Season 2009-10",2507,2,2010-01-09 19:00:00,14618,24
"1126","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-17,2010-01-23,3,27.5,0.2,6,"Overall","2009-10","Season 2009-10",2508,3,2010-01-16 19:00:00,14625,25
"1127","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-24,2010-01-30,4,27.7,0.2,6,"Overall","2009-10","Season 2009-10",2509,4,2010-01-23 19:00:00,14632,26
"1128","FluSurv-NET","Entire Network",2010,"2009/2010",2010-01-31,2010-02-06,5,27.9,0.2,6,"Overall","2009-10","Season 2009-10",2510,5,2010-01-30 19:00:00,14639,27
"1129","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-07,2010-02-13,6,28,0.2,6,"Overall","2009-10","Season 2009-10",2511,6,2010-02-06 19:00:00,14646,28
"1130","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-14,2010-02-20,7,28.2,0.2,6,"Overall","2009-10","Season 2009-10",2512,7,2010-02-13 19:00:00,14653,29
"1131","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-21,2010-02-27,8,28.4,0.2,6,"Overall","2009-10","Season 2009-10",2513,8,2010-02-20 19:00:00,14660,30
"1132","FluSurv-NET","Entire Network",2010,"2009/2010",2010-02-28,2010-03-06,9,28.6,0.2,6,"Overall","2009-10","Season 2009-10",2514,9,2010-02-27 19:00:00,14667,31
"1133","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-07,2010-03-13,10,28.7,0.2,6,"Overall","2009-10","Season 2009-10",2515,10,2010-03-06 19:00:00,14674,32
"1134","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-14,2010-03-20,11,28.9,0.1,6,"Overall","2009-10","Season 2009-10",2516,11,2010-03-13 19:00:00,14681,33
"1135","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-21,2010-03-27,12,29,0.1,6,"Overall","2009-10","Season 2009-10",2517,12,2010-03-20 20:00:00,14688,34
"1136","FluSurv-NET","Entire Network",2010,"2009/2010",2010-03-28,2010-04-03,13,29.1,0.1,6,"Overall","2009-10","Season 2009-10",2518,13,2010-03-27 20:00:00,14695,35
"1137","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-04,2010-04-10,14,29.1,0.1,6,"Overall","2009-10","Season 2009-10",2519,14,2010-04-03 20:00:00,14702,36
"1138","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-11,2010-04-17,15,29.2,0.1,6,"Overall","2009-10","Season 2009-10",2520,15,2010-04-10 20:00:00,14709,37
"1139","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-18,2010-04-24,16,29.2,0,6,"Overall","2009-10","Season 2009-10",2521,16,2010-04-17 20:00:00,14716,38
"1140","FluSurv-NET","Entire Network",2010,"2009/2010",2010-04-25,2010-05-01,17,29.3,0,6,"Overall","2009-10","Season 2009-10",2522,17,2010-04-24 20:00:00,14723,39
"1141","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-04,2015-10-10,40,0.1,0.1,6,"Overall","2015-16","Season 2015-16",2806,40,2015-10-03 20:00:00,16711,10
"1142","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-11,2015-10-17,41,0.2,0.1,6,"Overall","2015-16","Season 2015-16",2807,41,2015-10-10 20:00:00,16718,11
"1143","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-18,2015-10-24,42,0.2,0.1,6,"Overall","2015-16","Season 2015-16",2808,42,2015-10-17 20:00:00,16725,12
"1144","FluSurv-NET","Entire Network",2015,"2015/2016",2015-10-25,2015-10-31,43,0.3,0.1,6,"Overall","2015-16","Season 2015-16",2809,43,2015-10-24 20:00:00,16732,13
"1145","FluSurv-NET","Entire Network",2015,"2015/2016",2015-11-01,2015-11-07,44,0.4,0.1,6,"Overall","2015-16","Season 2015-16",2810,44,2015-10-31 20:00:00,16739,14
